filter	profile	lookback	vol_avg_len	price_weight	vol_weight	smoothing	threshold	n_baseline	n_filtered	retention	pf_baseline	pf_filtered	pf_delta	pnl_baseline	pnl_filtered	calmar
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	5	50	111171	110844	0.9971	4.0595	4.0625	0.003	959317.0	956739.0	458.65
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	1	45	111171	104107	0.9365	4.0595	4.1339	0.0744	959317.0	904941.0	433.82
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	1	50	111171	109919	0.9887	4.0595	4.0779	0.0184	959317.0	949929.0	455.38
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	3	45	111171	104819	0.9429	4.0595	4.0849	0.0254	959317.0	906669.0	434.64
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	3	50	111171	110070	0.9901	4.0595	4.0654	0.0059	959317.0	950303.0	455.56
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	5	45	111171	105313	0.9473	4.0595	4.0675	0.008	959317.0	909125.0	433.33
SPEEDREAD	MOST_CONSISTENT	10	100	30	70	5	50	111171	110238	0.9916	4.0595	4.0663	0.0067	959317.0	951835.0	454.99
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	1	30	111171	74307	0.6684	4.0595	4.2771	0.2175	959317.0	655641.0	307.52
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	1	35	111171	108559	0.9765	4.0595	4.1037	0.0441	959317.0	940729.0	441.24
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	1	40	111171	110933	0.9979	4.0595	4.0588	-0.0007	959317.0	957205.0	448.97
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	1	45	111171	111033	0.9988	4.0595	4.0596	0.0001	959317.0	958145.0	459.32
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	1	50	111171	111109	0.9994	4.0595	4.0589	-0.0007	959317.0	958749.0	444.28
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	3	30	111171	74009	0.6657	4.0595	4.1216	0.0621	959317.0	643269.0	308.37
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	3	35	111171	108860	0.9792	4.0595	4.0724	0.0129	959317.0	940423.0	450.83
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	3	40	111171	110960	0.9981	4.0595	4.0599	0.0004	959317.0	957543.0	459.03
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	3	45	111171	111027	0.9987	4.0595	4.0596	0.0001	959317.0	958101.0	449.39
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	3	50	111171	111104	0.9994	4.0595	4.0591	-0.0004	959317.0	958739.0	444.27
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	5	30	111171	74516	0.6703	4.0595	4.0869	0.0273	959317.0	644987.0	307.43
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	5	35	111171	109224	0.9825	4.0595	4.0704	0.0109	959317.0	943459.0	452.28
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	5	40	111171	110998	0.9984	4.0595	4.0601	0.0006	959317.0	957895.0	459.2
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	5	45	111171	111025	0.9987	4.0595	4.0602	0.0007	959317.0	958133.0	459.32
SPEEDREAD	MOST_CONSISTENT	15	20	70	30	5	50	111171	111096	0.9993	4.0595	4.0592	-0.0004	959317.0	958667.0	441.38
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	1	35	111171	60103	0.5406	4.0595	4.3171	0.2576	959317.0	533305.0	250.14
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	1	40	111171	108421	0.9753	4.0595	4.0937	0.0342	959317.0	938577.0	440.23
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	1	45	111171	110820	0.9968	4.0595	4.0573	-0.0022	959317.0	956043.0	448.43
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	1	50	111171	111043	0.9988	4.0595	4.0583	-0.0012	959317.0	958125.0	443.99
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	3	35	111171	58845	0.5293	4.0595	4.0923	0.0328	959317.0	510190.0	244.58
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	3	40	111171	108877	0.9794	4.0595	4.0653	0.0058	959317.0	939941.0	450.59
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	3	45	111171	110877	0.9974	4.0595	4.0608	0.0013	959317.0	956881.0	458.72
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	3	50	111171	111049	0.9989	4.0595	4.0577	-0.0018	959317.0	958109.0	441.12
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	5	35	111171	58898	0.5298	4.0595	4.0646	0.0051	959317.0	509355.0	242.78
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	5	40	111171	109226	0.9825	4.0595	4.0656	0.0061	959317.0	943087.0	452.1
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	5	45	111171	110930	0.9978	4.0595	4.061	0.0015	959317.0	957363.0	458.95
SPEEDREAD	MOST_CONSISTENT	15	20	50	50	5	50	111171	111061	0.999	4.0595	4.0592	-0.0003	959317.0	958357.0	459.42
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	1	45	111171	106812	0.9608	4.0595	4.087	0.0275	959317.0	923991.0	433.39
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	1	50	111171	110567	0.9946	4.0595	4.0672	0.0077	959317.0	954681.0	457.66
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	3	45	111171	107663	0.9684	4.0595	4.0757	0.0162	959317.0	930485.0	446.06
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	3	50	111171	110660	0.9954	4.0595	4.0626	0.0031	959317.0	955143.0	457.88
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	5	45	111171	108233	0.9736	4.0595	4.0761	0.0166	959317.0	935445.0	445.87
SPEEDREAD	MOST_CONSISTENT	15	20	30	70	5	50	111171	110765	0.9963	4.0595	4.0612	0.0017	959317.0	955953.0	458.27
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	1	30	111171	74376	0.669	4.0595	4.2897	0.2302	959317.0	656907.0	308.12
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	1	35	111171	108382	0.9749	4.0595	4.1057	0.0462	959317.0	939411.0	440.62
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	1	40	111171	110853	0.9971	4.0595	4.0585	-0.001	959317.0	956465.0	448.62
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	1	45	111171	110973	0.9982	4.0595	4.0593	-0.0002	959317.0	957605.0	449.16
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	1	50	111171	111050	0.9989	4.0595	4.0596	0.0001	959317.0	958323.0	444.08
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	3	30	111171	74282	0.6682	4.0595	4.1158	0.0563	959317.0	645471.0	309.43
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	3	35	111171	108692	0.9777	4.0595	4.0725	0.013	959317.0	938971.0	450.13
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	3	40	111171	110881	0.9974	4.0595	4.0599	0.0004	959317.0	956857.0	458.7
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	3	45	111171	110971	0.9982	4.0595	4.0595	-0.0	959317.0	957617.0	449.16
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	3	50	111171	111041	0.9988	4.0595	4.0588	-0.0007	959317.0	958177.0	444.01
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	5	30	111171	74486	0.67	4.0595	4.0897	0.0302	959317.0	644667.0	293.56
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	5	35	111171	109028	0.9807	4.0595	4.0705	0.011	959317.0	941755.0	448.88
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	5	40	111171	110933	0.9979	4.0595	4.0598	0.0003	959317.0	957325.0	458.93
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	5	45	111171	110966	0.9982	4.0595	4.0602	0.0006	959317.0	957647.0	459.08
SPEEDREAD	MOST_CONSISTENT	15	50	70	30	5	50	111171	111035	0.9988	4.0595	4.0591	-0.0005	959317.0	958153.0	441.14
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	1	35	111171	60940	0.5482	4.0595	4.3406	0.2811	959317.0	541340.0	259.51
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	1	40	111171	108020	0.9717	4.0595	4.0946	0.0351	959317.0	935163.0	438.63
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	1	45	111171	110672	0.9955	4.0595	4.0571	-0.0024	959317.0	954771.0	447.83
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	1	50	111171	110931	0.9978	4.0595	4.0585	-0.001	959317.0	957137.0	458.84
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	3	35	111171	59956	0.5393	4.0595	4.1209	0.0613	959317.0	521184.0	249.85
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	3	40	111171	108475	0.9757	4.0595	4.0668	0.0073	959317.0	936633.0	449.01
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	3	45	111171	110721	0.996	4.0595	4.0606	0.001	959317.0	955557.0	458.08
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	3	50	111171	110954	0.998	4.0595	4.0605	0.001	959317.0	957559.0	459.04
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	5	35	111171	59748	0.5374	4.0595	4.0757	0.0162	959317.0	516892.0	235.38
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	5	40	111171	108837	0.979	4.0595	4.0666	0.0071	959317.0	939761.0	447.93
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	5	45	111171	110804	0.9967	4.0595	4.0615	0.002	959317.0	956379.0	458.48
SPEEDREAD	MOST_CONSISTENT	15	50	50	50	5	50	111171	110974	0.9982	4.0595	4.0604	0.0009	959317.0	957739.0	459.13
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	1	45	111171	106009	0.9536	4.0595	4.0978	0.0382	959317.0	918089.0	440.12
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	1	50	111171	110315	0.9923	4.0595	4.0707	0.0112	959317.0	952773.0	446.89
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	3	45	111171	106745	0.9602	4.0595	4.076	0.0165	959317.0	922613.0	442.29
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	3	50	111171	110471	0.9937	4.0595	4.0653	0.0057	959317.0	953817.0	457.25
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	5	45	111171	107166	0.964	4.0595	4.0638	0.0043	959317.0	924967.0	421.21
SPEEDREAD	MOST_CONSISTENT	15	50	30	70	5	50	111171	110542	0.9943	4.0595	4.0609	0.0014	959317.0	954011.0	454.72
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	1	30	111171	74329	0.6686	4.0595	4.292	0.2325	959317.0	656369.0	307.87
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	1	35	111171	108220	0.9735	4.0595	4.1048	0.0453	959317.0	937923.0	439.93
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	1	40	111171	110783	0.9965	4.0595	4.0579	-0.0017	959317.0	955845.0	448.33
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	1	45	111171	110900	0.9976	4.0595	4.0583	-0.0012	959317.0	956903.0	448.83
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	1	50	111171	110979	0.9983	4.0595	4.0587	-0.0008	959317.0	957649.0	443.77
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	3	30	111171	74341	0.6687	4.0595	4.1433	0.0838	959317.0	647357.0	310.33
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	3	35	111171	108560	0.9765	4.0595	4.0748	0.0152	959317.0	938083.0	449.7
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	3	40	111171	110836	0.997	4.0595	4.0591	-0.0004	959317.0	956427.0	458.5
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	3	45	111171	110898	0.9975	4.0595	4.0596	0.0001	959317.0	957015.0	458.78
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	3	50	111171	110976	0.9982	4.0595	4.0585	-0.001	959317.0	957607.0	443.75
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	5	30	111171	74653	0.6715	4.0595	4.0878	0.0283	959317.0	645965.0	294.16
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	5	35	111171	108914	0.9797	4.0595	4.0686	0.0091	959317.0	940579.0	448.32
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	5	40	111171	110853	0.9971	4.0595	4.0594	-0.0001	959317.0	956605.0	458.58
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	5	45	111171	110901	0.9976	4.0595	4.0598	0.0002	959317.0	957057.0	458.8
SPEEDREAD	MOST_CONSISTENT	15	100	70	30	5	50	111171	110971	0.9982	4.0595	4.0587	-0.0008	959317.0	957577.0	440.87
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	1	35	111171	61718	0.5552	4.0595	4.3208	0.2612	959317.0	546795.0	262.13
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	1	40	111171	107742	0.9692	4.0595	4.0966	0.037	959317.0	932871.0	437.56
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	1	45	111171	110521	0.9942	4.0595	4.0584	-0.0011	959317.0	953577.0	447.27
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	1	50	111171	110860	0.9972	4.0595	4.0577	-0.0019	959317.0	956483.0	458.52
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	3	35	111171	61037	0.549	4.0595	4.1324	0.0728	959317.0	530998.0	253.1
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	3	40	111171	108200	0.9733	4.0595	4.0638	0.0043	959317.0	934063.0	447.78
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	3	45	111171	110629	0.9951	4.0595	4.0622	0.0027	959317.0	954889.0	457.76
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	3	50	111171	110887	0.9974	4.0595	4.0603	0.0008	959317.0	956981.0	458.76
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	5	35	111171	60799	0.5469	4.0595	4.0875	0.0279	959317.0	526746.0	225.88
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	5	40	111171	108519	0.9761	4.0595	4.0667	0.0072	959317.0	937089.0	446.66
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	5	45	111171	110714	0.9959	4.0595	4.0622	0.0027	959317.0	955659.0	458.13
SPEEDREAD	MOST_CONSISTENT	15	100	50	50	5	50	111171	110905	0.9976	4.0595	4.0598	0.0003	959317.0	957093.0	458.82
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	1	45	111171	105475	0.9488	4.0595	4.0872	0.0277	959317.0	912533.0	437.46
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	1	50	111171	110092	0.9903	4.0595	4.0633	0.0038	959317.0	950351.0	445.76
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	3	45	111171	105978	0.9533	4.0595	4.0732	0.0137	959317.0	915595.0	436.41
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	3	50	111171	110245	0.9917	4.0595	4.0646	0.0051	959317.0	951813.0	456.29
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	5	45	111171	106572	0.9586	4.0595	4.0653	0.0058	959317.0	919871.0	418.5
SPEEDREAD	MOST_CONSISTENT	15	100	30	70	5	50	111171	110375	0.9928	4.0595	4.0614	0.0019	959317.0	952593.0	454.05
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	1	30	111171	78876	0.7095	4.0595	4.2101	0.1506	959317.0	691507.0	330.86
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	1	35	111171	110175	0.991	4.0595	4.0641	0.0046	959317.0	951173.0	453.37
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	1	40	111171	111084	0.9992	4.0595	4.0585	-0.001	959317.0	958499.0	444.16
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	1	45	111171	111130	0.9996	4.0595	4.0594	-0.0001	959317.0	958983.0	444.39
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	1	50	111171	111130	0.9996	4.0595	4.0594	-0.0001	959317.0	958983.0	444.39
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	3	30	111171	78545	0.7065	4.0595	4.0827	0.0232	959317.0	679213.0	325.61
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	3	35	111171	110344	0.9926	4.0595	4.0586	-0.0009	959317.0	952139.0	433.58
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	3	40	111171	111083	0.9992	4.0595	4.0587	-0.0008	959317.0	958505.0	441.3
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	3	45	111171	111126	0.9996	4.0595	4.0594	-0.0001	959317.0	958947.0	444.37
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	3	50	111171	111126	0.9996	4.0595	4.0594	-0.0001	959317.0	958947.0	444.37
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	5	30	111171	78821	0.709	4.0595	4.0574	-0.0021	959317.0	679677.0	324.89
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	5	35	111171	110475	0.9937	4.0595	4.0601	0.0006	959317.0	953433.0	456.19
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	5	40	111171	111082	0.9992	4.0595	4.0596	0.0	959317.0	958571.0	459.53
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	5	45	111171	111123	0.9996	4.0595	4.0592	-0.0003	959317.0	958905.0	444.35
SPEEDREAD	MOST_CONSISTENT	20	20	70	30	5	50	111171	111123	0.9996	4.0595	4.0592	-0.0003	959317.0	958905.0	444.35
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	1	35	111171	61137	0.5499	4.0595	4.2407	0.1812	959317.0	538378.0	256.13
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	1	40	111171	109518	0.9851	4.0595	4.0731	0.0136	959317.0	946095.0	453.55
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	1	45	111171	110931	0.9978	4.0595	4.0564	-0.0031	959317.0	956957.0	443.45
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	1	50	111171	111061	0.999	4.0595	4.0577	-0.0018	959317.0	958217.0	444.03
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	3	35	111171	60080	0.5404	4.0595	4.0776	0.0181	959317.0	520280.0	248.94
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	3	40	111171	109825	0.9879	4.0595	4.0638	0.0043	959317.0	948093.0	451.9
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	3	45	111171	110990	0.9984	4.0595	4.0582	-0.0013	959317.0	957643.0	459.08
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	3	50	111171	111090	0.9993	4.0595	4.0585	-0.001	959317.0	958543.0	444.18
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	5	35	111171	59700	0.537	4.0595	4.0438	-0.0157	959317.0	514840.0	246.57
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	5	40	111171	110061	0.99	4.0595	4.0627	0.0032	959317.0	950077.0	432.64
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	5	45	111171	111016	0.9986	4.0595	4.0589	-0.0006	959317.0	957927.0	459.22
SPEEDREAD	MOST_CONSISTENT	20	20	50	50	5	50	111171	111107	0.9994	4.0595	4.0588	-0.0007	959317.0	958721.0	444.26
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	1	45	111171	107500	0.967	4.0595	4.0779	0.0184	959317.0	929263.0	445.48
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	1	50	111171	110607	0.9949	4.0595	4.0631	0.0035	959317.0	954661.0	442.38
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	3	45	111171	108114	0.9725	4.0595	4.065	0.0054	959317.0	933379.0	447.45
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	3	50	111171	110748	0.9962	4.0595	4.062	0.0025	959317.0	955855.0	458.22
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	5	45	111171	108584	0.9767	4.0595	4.0666	0.007	959317.0	937479.0	446.84
SPEEDREAD	MOST_CONSISTENT	20	20	30	70	5	50	111171	110847	0.9971	4.0595	4.0588	-0.0007	959317.0	956501.0	458.53
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	1	30	111171	79021	0.7108	4.0595	4.2268	0.1673	959317.0	693917.0	332.65
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	1	35	111171	110006	0.9895	4.0595	4.0656	0.0061	959317.0	949867.0	454.48
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	1	40	111171	110984	0.9983	4.0595	4.0577	-0.0019	959317.0	957559.0	443.73
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	1	45	111171	111074	0.9991	4.0595	4.0593	-0.0002	959317.0	958499.0	444.16
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	1	50	111171	111078	0.9992	4.0595	4.0594	-0.0002	959317.0	958535.0	444.18
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	3	30	111171	78637	0.7074	4.0595	4.0774	0.0178	959317.0	679781.0	324.94
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	3	35	111171	110179	0.9911	4.0595	4.0597	0.0002	959317.0	950809.0	454.93
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	3	40	111171	110998	0.9984	4.0595	4.0597	0.0002	959317.0	957875.0	459.19
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	3	45	111171	111064	0.999	4.0595	4.0592	-0.0003	959317.0	958419.0	444.12
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	3	50	111171	111071	0.9991	4.0595	4.0593	-0.0002	959317.0	958477.0	444.15
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	5	30	111171	78740	0.7083	4.0595	4.0452	-0.0143	959317.0	678323.0	316.38
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	5	35	111171	110321	0.9924	4.0595	4.0606	0.0011	959317.0	952057.0	456.4
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	5	40	111171	110992	0.9984	4.0595	4.0593	-0.0002	959317.0	957791.0	459.15
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	5	45	111171	111064	0.999	4.0595	4.0592	-0.0003	959317.0	958419.0	444.12
SPEEDREAD	MOST_CONSISTENT	20	50	70	30	5	50	111171	111067	0.9991	4.0595	4.0592	-0.0003	959317.0	958441.0	444.13
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	1	35	111171	62396	0.5613	4.0595	4.2304	0.1709	959317.0	548644.0	263.01
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	1	40	111171	109129	0.9816	4.0595	4.0782	0.0186	959317.0	943209.0	451.3
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	1	45	111171	110749	0.9962	4.0595	4.0602	0.0007	959317.0	955749.0	458.17
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	1	50	111171	110999	0.9985	4.0595	4.0576	-0.0019	959317.0	957669.0	443.78
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	3	35	111171	61787	0.5558	4.0595	4.095	0.0355	959317.0	535598.0	249.58
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	3	40	111171	109339	0.9835	4.0595	4.0624	0.0028	959317.0	943769.0	451.56
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	3	45	111171	110818	0.9968	4.0595	4.0584	-0.0011	959317.0	956215.0	458.4
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	3	50	111171	111028	0.9987	4.0595	4.0587	-0.0008	959317.0	958055.0	443.96
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	5	35	111171	61282	0.5512	4.0595	4.0888	0.0293	959317.0	530768.0	247.33
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	5	40	111171	109541	0.9853	4.0595	4.0595	-0.0	959317.0	945197.0	453.11
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	5	45	111171	110871	0.9973	4.0595	4.0602	0.0007	959317.0	956837.0	458.69
SPEEDREAD	MOST_CONSISTENT	20	50	50	50	5	50	111171	111036	0.9988	4.0595	4.0586	-0.0009	959317.0	958107.0	443.98
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	1	45	111171	106538	0.9583	4.0595	4.0823	0.0227	959317.0	921255.0	439.11
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	1	50	111171	110393	0.993	4.0595	4.0594	-0.0001	959317.0	952565.0	456.65
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	3	45	111171	107131	0.9637	4.0595	4.0676	0.0081	959317.0	925057.0	442.61
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	3	50	111171	110518	0.9941	4.0595	4.0634	0.0039	959317.0	954055.0	457.36
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	5	45	111171	107594	0.9678	4.0595	4.0612	0.0016	959317.0	928419.0	445.07
SPEEDREAD	MOST_CONSISTENT	20	50	30	70	5	50	111171	110594	0.9948	4.0595	4.0589	-0.0006	959317.0	954279.0	434.55
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	1	30	111171	79065	0.7112	4.0595	4.2277	0.1682	959317.0	694233.0	332.81
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	1	35	111171	109888	0.9885	4.0595	4.0681	0.0086	959317.0	949075.0	454.1
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	1	40	111171	110903	0.9976	4.0595	4.0586	-0.0009	959317.0	956965.0	458.76
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	1	45	111171	110996	0.9984	4.0595	4.0582	-0.0013	959317.0	957747.0	443.81
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	1	50	111171	111007	0.9985	4.0595	4.0584	-0.0011	959317.0	957861.0	443.87
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	3	30	111171	78865	0.7094	4.0595	4.0773	0.0177	959317.0	681773.0	325.9
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	3	35	111171	110056	0.99	4.0595	4.0597	0.0001	959317.0	949747.0	455.3
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	3	40	111171	110922	0.9978	4.0595	4.0589	-0.0006	959317.0	957151.0	458.85
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	3	45	111171	110999	0.9985	4.0595	4.0589	-0.0006	959317.0	957849.0	443.86
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	3	50	111171	111006	0.9985	4.0595	4.059	-0.0005	959317.0	957907.0	443.89
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	5	30	111171	78937	0.7101	4.0595	4.0462	-0.0133	959317.0	680221.0	315.79
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	5	35	111171	110208	0.9913	4.0595	4.0594	-0.0001	959317.0	950995.0	455.89
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	5	40	111171	110916	0.9977	4.0595	4.0589	-0.0006	959317.0	957107.0	458.82
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	5	45	111171	111000	0.9985	4.0595	4.0589	-0.0006	959317.0	957843.0	443.86
SPEEDREAD	MOST_CONSISTENT	20	100	70	30	5	50	111171	111003	0.9985	4.0595	4.0589	-0.0006	959317.0	957865.0	443.87
SPEEDREAD	MOST_CONSISTENT	20	100	50	50	1	35	111171	63427	0.5705	4.0595	4.2518	0.1923	959317.0	558718.0	264.8
SPEEDREAD	MOST_CONSISTENT	20	100	50	50	1	40	111171	108836	0.979	4.0595	4.0762	0.0167	959317.0	940567.0	450.03
SPEEDREAD	MOST_CONSISTENT	20	100	50	50	1	45	111171	110625	0.9951	4.0595	4.0579	-0.0017	959317.0	954473.0	457.56
